Participant_ID,Age,Gender,StudyPreference,Emotion,Exam1,Exam2,Task_Type,Trial_Number,Colour,Condition,CorrectAns,Word,KeyPressed,Correct,RT
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,7,green,congruent,g,Green,g,1,1.3215148
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,8,blue,incongruent,b,Green,b,1,1.0505517
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,9,yellow,incongruent,y,Blue,y,1,1.1194048
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,10,red,incongruent,r,Blue,r,1,0.9995568
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,11,blue,incongruent,b,Red,b,1,2.1459683
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,12,blue,congruent,b,Blue,b,1,1.0345627
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,13,blue,incongruent,b,Yellow,b,1,0.8608543
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,14,blue,congruent,b,Blue,b,1,0.9079011
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,15,green,congruent,g,Green,g,1,1.0794967
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,16,red,congruent,r,Red,r,1,1.410161
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,17,green,incongruent,g,Red,g,1,1.1696183
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,18,green,incongruent,g,Yellow,g,1,0.9032394
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,19,yellow,congruent,y,Yellow,y,1,0.9728074
P14,19,Female,Unsure,Stressed,62,73.3,NoTimer,20,yellow,incongruent,y,Red,y,1,0.8348287
P14,19,Female,Unsure,Stressed,62,73.3,Timer,1,green,incongruent,g,Red,g,1,3.292596
P14,19,Female,Unsure,Stressed,62,73.3,Timer,2,yellow,incongruent,y,Blue,y,1,2.0404568
P14,19,Female,Unsure,Stressed,62,73.3,Timer,3,red,congruent,r,Red,r,1,0.7781561
P14,19,Female,Unsure,Stressed,62,73.3,Timer,4,green,congruent,g,Green,g,1,1.8283252
P14,19,Female,Unsure,Stressed,62,73.3,Timer,5,blue,incongruent,b,Yellow,b,1,1.9152415
P14,19,Female,Unsure,Stressed,62,73.3,Timer,6,yellow,congruent,y,Yellow,y,1,0.8094934
P14,19,Female,Unsure,Stressed,62,73.3,Timer,7,blue,congruent,b,Blue,b,1,0.7485422
P14,19,Female,Unsure,Stressed,62,73.3,Timer,8,yellow,incongruent,y,Green,g,0,0.8412074
P14,19,Female,Unsure,Stressed,62,73.3,Timer,9,red,congruent,r,Red,r,1,1.9202778
P14,19,Female,Unsure,Stressed,62,73.3,Timer,10,red,incongruent,r,Blue,r,1,0.9582439
P14,19,Female,Unsure,Stressed,62,73.3,Timer,11,red,incongruent,r,Green,r,1,1.1545094
P14,19,Female,Unsure,Stressed,62,73.3,Timer,12,green,congruent,g,Green,g,1,0.7812765
P14,19,Female,Unsure,Stressed,62,73.3,Timer,13,red,incongruent,r,Yellow,r,1,0.8927185
P14,19,Female,Unsure,Stressed,62,73.3,Timer,14,blue,congruent,b,Blue,b,1,0.8391019
P14,19,Female,Unsure,Stressed,62,73.3,Timer,15,blue,incongruent,b,Green,b,1,1.035788
P14,19,Female,Unsure,Stressed,62,73.3,Timer,16,blue,incongruent,b,Red,b,1,0.7825034
P14,19,Female,Unsure,Stressed,62,73.3,Timer,17,yellow,incongruent,y,Red,y,1,1.1370638
P14,19,Female,Unsure,Stressed,62,73.3,Timer,18,yellow,congruent,y,Yellow,y,1,0.7077341
P14,19,Female,Unsure,Stressed,62,73.3,Timer,19,green,incongruent,g,Yellow,g,1,0.7694573
P14,19,Female,Unsure,Stressed,62,73.3,Timer,20,green,incongruent,g,Blue,b,0,0.7370048
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,1,yellow,incongruent,y,Blue,y,1,1.1584835
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,2,yellow,incongruent,y,Green,y,1,1.0293509
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,3,blue,incongruent,b,Red,b,1,1.2943728
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,4,green,incongruent,g,Yellow,g,1,1.0947811
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,5,green,incongruent,g,Blue,g,1,1.1889809
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,6,red,congruent,r,Red,r,1,0.9910021
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,7,blue,congruent,b,Blue,b,1,1.4756132
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,8,red,congruent,r,Red,r,1,0.8431164
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,9,yellow,congruent,y,Yellow,y,1,0.8570168
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,10,blue,incongruent,b,Yellow,b,1,1.2210248
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,11,red,incongruent,r,Blue,r,1,1.2796217
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,12,blue,incongruent,b,Green,b,1,1.8139815
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,13,green,congruent,g,Green,g,1,1.6229006
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,14,red,incongruent,r,Yellow,y,0,0.7868251
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,15,yellow,incongruent,y,Red,y,1,2.3474344
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,16,yellow,congruent,y,Yellow,y,1,0.7104749
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,17,blue,congruent,b,Blue,b,1,0.8260039
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,18,green,incongruent,g,Red,g,1,1.0322174
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,19,green,congruent,g,Green,g,1,0.6983688
P15,20,Male,NoTimer,Neutral,50,66.6,NoTimer,20,red,incongruent,r,Green,r,1,0.9021954
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,1,blue,incongruent,b,Red,b,1,1.5849178
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,2,red,congruent,r,Red,r,1,1.0582136
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,3,red,incongruent,r,Green,r,1,0.782548
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,4,blue,congruent,b,Blue,b,1,0.6666643
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,5,red,congruent,r,Red,r,1,0.7031799
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,6,blue,incongruent,b,Green,b,1,0.9467851
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,7,blue,incongruent,b,Yellow,b,1,1.4177941
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,8,yellow,incongruent,y,Red,y,1,0.814293
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,9,red,incongruent,r,Yellow,r,1,1.1840988
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,10,yellow,incongruent,y,Green,y,1,2.453475
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,11,green,incongruent,g,Red,g,1,1.1268246
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,12,red,incongruent,r,Blue,b,0,0.8836002
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,13,green,incongruent,g,Yellow,y,0,0.9792097
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,14,blue,congruent,b,Blue,b,1,0.9729605
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,15,yellow,congruent,y,Yellow,y,1,0.8012354
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,16,yellow,incongruent,y,Blue,y,1,0.7166669
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,17,green,congruent,g,Green,g,1,0.8208076
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,18,green,congruent,g,Green,g,1,1.1500315
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,19,green,incongruent,g,Blue,g,1,1.2222668
P15,20,Male,NoTimer,Neutral,50,66.6,Timer,20,yellow,congruent,y,Yellow,y,1,0.6980058
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,1,green,congruent,g,Green,g,1,0.9870793
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,2,red,incongruent,r,Blue,r,1,1.2019547
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,3,red,congruent,r,Red,r,1,1.1981523
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,4,blue,congruent,b,Blue,b,1,1.1269983
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,5,green,congruent,g,Green,g,1,1.1217381
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,6,red,congruent,r,Red,r,1,1.1037605
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,7,yellow,congruent,y,Yellow,y,1,0.9142566
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,8,blue,incongruent,b,Green,b,1,1.7208947
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,9,yellow,incongruent,y,Blue,y,1,1.2833754
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,10,blue,incongruent,b,Red,b,1,1.519783
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,11,red,incongruent,r,Green,r,1,1.1057471
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,12,yellow,incongruent,y,Green,y,1,1.1210921
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,13,blue,incongruent,b,Yellow,b,1,1.1884764
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,14,yellow,incongruent,y,Red,y,1,1.0729591
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,15,red,incongruent,r,Yellow,r,1,1.0990226
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,16,green,incongruent,g,Yellow,g,1,1.1065844
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,17,green,incongruent,g,Red,g,1,0.9529478
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,18,green,incongruent,g,Blue,g,1,0.9828562
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,19,yellow,congruent,y,Yellow,y,1,1.0713289
P16,20,Male,NoTimer,Neutral,58,70,NoTimer,20,blue,congruent,b,Blue,b,1,1.0534085
P16,20,Male,NoTimer,Neutral,58,70,Timer,1,green,incongruent,g,Blue,g,1,1.8125891
P16,20,Male,NoTimer,Neutral,58,70,Timer,2,yellow,incongruent,y,Blue,y,1,0.8978682
P16,20,Male,NoTimer,Neutral,58,70,Timer,3,yellow,incongruent,y,Green,y,1,0.820525
P16,20,Male,NoTimer,Neutral,58,70,Timer,4,blue,congruent,b,Blue,b,1,0.8530121
P16,20,Male,NoTimer,Neutral,58,70,Timer,5,red,congruent,r,Red,r,1,0.9807567
P16,20,Male,NoTimer,Neutral,58,70,Timer,6,blue,incongruent,b,Red,b,1,1.2177217
P16,20,Male,NoTimer,Neutral,58,70,Timer,7,yellow,incongruent,y,Red,y,1,0.7828932
P16,20,Male,NoTimer,Neutral,58,70,Timer,8,green,incongruent,g,Red,g,1,0.8264576
P16,20,Male,NoTimer,Neutral,58,70,Timer,9,green,congruent,g,Green,g,1,0.6513787
P16,20,Male,NoTimer,Neutral,58,70,Timer,10,yellow,congruent,y,Yellow,y,1,0.7293114
P16,20,Male,NoTimer,Neutral,58,70,Timer,11,red,congruent,r,Red,r,1,0.8494576
P16,20,Male,NoTimer,Neutral,58,70,Timer,12,blue,incongruent,b,Yellow,b,1,2.2456827
P16,20,Male,NoTimer,Neutral,58,70,Timer,13,red,incongruent,r,Blue,r,1,1.0377845
P16,20,Male,NoTimer,Neutral,58,70,Timer,14,yellow,congruent,y,Yellow,y,1,0.7611184
P16,20,Male,NoTimer,Neutral,58,70,Timer,15,blue,incongruent,b,Green,r,0,0.7982014
P16,20,Male,NoTimer,Neutral,58,70,Timer,16,green,incongruent,g,Yellow,b,0,0.6533455
P16,20,Male,NoTimer,Neutral,58,70,Timer,17,red,incongruent,r,Yellow,r,1,1.6962925
P16,20,Male,NoTimer,Neutral,58,70,Timer,18,green,congruent,g,Green,g,1,1.3633595
P16,20,Male,NoTimer,Neutral,58,70,Timer,19,red,incongruent,r,Green,r,1,1.335723
P16,20,Male,NoTimer,Neutral,58,70,Timer,20,blue,congruent,b,Blue,b,1,0.9545498
P17,21,Male,Unsure,Stressed,50,90,NoTimer,1,green,incongruent,g,Blue,b,0,1.3189586
P17,21,Male,Unsure,Stressed,50,90,NoTimer,2,red,congruent,r,Red,r,1,1.6373523
P17,21,Male,Unsure,Stressed,50,90,NoTimer,3,green,incongruent,g,Red,g,1,3.260741
P17,21,Male,Unsure,Stressed,50,90,NoTimer,4,blue,congruent,b,Blue,b,1,1.2588116
P17,21,Male,Unsure,Stressed,50,90,NoTimer,5,red,congruent,r,Red,r,1,1.3626687
P17,21,Male,Unsure,Stressed,50,90,NoTimer,6,yellow,congruent,y,Yellow,y,1,1.686436
P17,21,Male,Unsure,Stressed,50,90,NoTimer,7,yellow,congruent,y,Yellow,y,1,1.3387701
P17,21,Male,Unsure,Stressed,50,90,NoTimer,8,blue,incongruent,b,Yellow,b,1,1.4054664
P17,21,Male,Unsure,Stressed,50,90,NoTimer,9,red,incongruent,r,Blue,r,1,2.4043111
P17,21,Male,Unsure,Stressed,50,90,NoTimer,10,red,incongruent,r,Green,r,1,2.4173275
P17,21,Male,Unsure,Stressed,50,90,NoTimer,11,blue,congruent,b,Blue,b,1,1.1874973
P17,21,Male,Unsure,Stressed,50,90,NoTimer,12,green,congruent,g,Green,g,1,3.2021724
P17,21,Male,Unsure,Stressed,50,90,NoTimer,13,green,congruent,g,Green,g,1,1.5138824
P17,21,Male,Unsure,Stressed,50,90,NoTimer,14,blue,incongruent,b,Green,b,1,1.3970287
P17,21,Male,Unsure,Stressed,50,90,NoTimer,15,green,incongruent,g,Yellow,g,1,2.729059
P17,21,Male,Unsure,Stressed,50,90,NoTimer,16,yellow,incongruent,y,Red,y,1,1.3432199
P17,21,Male,Unsure,Stressed,50,90,NoTimer,17,red,incongruent,r,Yellow,r,1,1.5949549
P17,21,Male,Unsure,Stressed,50,90,NoTimer,18,blue,incongruent,b,Red,b,1,3.0618637
P17,21,Male,Unsure,Stressed,50,90,NoTimer,19,yellow,incongruent,y,Green,y,1,1.1817542
P17,21,Male,Unsure,Stressed,50,90,NoTimer,20,yellow,incongruent,y,Blue,y,1,2.2418841
P17,21,Male,Unsure,Stressed,50,90,Timer,1,yellow,congruent,y,Yellow,y,1,1.7400394
P17,21,Male,Unsure,Stressed,50,90,Timer,2,yellow,congruent,y,Yellow,y,1,2.0609944
P17,21,Male,Unsure,Stressed,50,90,Timer,3,yellow,incongruent,y,Green,y,1,2.0319451
P17,21,Male,Unsure,Stressed,50,90,Timer,4,yellow,incongruent,y,Red,y,1,0.8659537
P17,21,Male,Unsure,Stressed,50,90,Timer,5,green,incongruent,g,Yellow,r,0,2.0322211
P17,21,Male,Unsure,Stressed,50,90,Timer,6,blue,congruent,b,Blue,b,1,3.0568261
P17,21,Male,Unsure,Stressed,50,90,Timer,7,red,incongruent,r,Green,r,1,1.4573709
P17,21,Male,Unsure,Stressed,50,90,Timer,8,blue,incongruent,b,Red,b,1,1.4702965
P17,21,Male,Unsure,Stressed,50,90,Timer,9,blue,incongruent,b,Green,b,1,1.7157671
P17,21,Male,Unsure,Stressed,50,90,Timer,10,green,incongruent,g,Blue,r,0,1.3391938
P17,21,Male,Unsure,Stressed,50,90,Timer,11,green,incongruent,g,Red,g,1,3.0302184
P17,21,Male,Unsure,Stressed,50,90,Timer,12,green,congruent,g,Green,g,1,1.0187147
P17,21,Male,Unsure,Stressed,50,90,Timer,13,red,congruent,r,Red,r,1,0.9934745
P17,21,Male,Unsure,Stressed,50,90,Timer,14,blue,congruent,b,Blue,b,1,1.2314945
P17,21,Male,Unsure,Stressed,50,90,Timer,15,blue,incongruent,b,Yellow,b,1,1.9785684
P17,21,Male,Unsure,Stressed,50,90,Timer,16,red,incongruent,r,Blue,r,1,1.0670535
P17,21,Male,Unsure,Stressed,50,90,Timer,17,red,congruent,r,Red,r,1,0.8169411
P17,21,Male,Unsure,Stressed,50,90,Timer,18,red,incongruent,r,Yellow,r,1,1.8808244
P17,21,Male,Unsure,Stressed,50,90,Timer,19,green,congruent,g,Green,g,1,1.2139811
P17,21,Male,Unsure,Stressed,50,90,Timer,20,yellow,incongruent,y,Blue,b,0,1.6233461
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,1,blue,incongruent,b,Yellow,b,1,1.4141824
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,2,yellow,congruent,y,Yellow,y,1,2.1437993
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,3,red,congruent,r,Red,r,1,1.099202
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,4,yellow,incongruent,y,Green,y,1,1.180426
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,5,green,incongruent,g,Yellow,g,1,2.2363351
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,6,yellow,incongruent,y,Red,y,1,1.1327805
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,7,yellow,incongruent,y,Blue,y,1,1.2594968
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,8,blue,incongruent,b,Red,b,1,1.2987316
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,9,blue,congruent,b,Blue,b,1,1.6373806
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,10,red,congruent,r,Red,r,1,1.1125404
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,11,yellow,congruent,y,Yellow,y,1,1.0019272
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,12,green,incongruent,g,Blue,g,1,1.4657295
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,13,red,incongruent,r,Blue,r,1,1.4580255
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,14,blue,congruent,b,Blue,b,1,1.0227499
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,15,green,incongruent,g,Red,g,1,1.5795049
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,16,green,congruent,g,Green,g,1,1.0009332
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,17,red,incongruent,r,Yellow,r,1,1.4282638
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,18,green,congruent,g,Green,g,1,1.1208716
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,19,red,incongruent,r,Green,r,1,2.224164
P18,25,Male,NoTimer,Stressed,75,92,NoTimer,20,blue,incongruent,b,Green,b,1,1.2908032
P18,25,Male,NoTimer,Stressed,75,92,Timer,1,yellow,congruent,y,Yellow,y,1,1.8795571
P18,25,Male,NoTimer,Stressed,75,92,Timer,2,yellow,incongruent,y,Red,y,1,0.8554945
P18,25,Male,NoTimer,Stressed,75,92,Timer,3,blue,incongruent,b,Yellow,b,1,1.0237617
P18,25,Male,NoTimer,Stressed,75,92,Timer,4,green,incongruent,g,Red,g,1,1.1159563
P18,25,Male,NoTimer,Stressed,75,92,Timer,5,red,congruent,r,Red,r,1,1.1254562
P18,25,Male,NoTimer,Stressed,75,92,Timer,6,green,congruent,g,Green,g,1,0.9494533
P18,25,Male,NoTimer,Stressed,75,92,Timer,7,green,congruent,g,Green,g,1,1.226592
P18,25,Male,NoTimer,Stressed,75,92,Timer,8,green,incongruent,g,Blue,g,1,1.1055278
P18,25,Male,NoTimer,Stressed,75,92,Timer,9,yellow,congruent,y,Yellow,y,1,0.8227686
P18,25,Male,NoTimer,Stressed,75,92,Timer,10,blue,congruent,b,Blue,b,1,0.8141587
P18,25,Male,NoTimer,Stressed,75,92,Timer,11,yellow,incongruent,y,Blue,y,1,1.010822
P18,25,Male,NoTimer,Stressed,75,92,Timer,12,blue,congruent,b,Blue,b,1,1.1243213
P18,25,Male,NoTimer,Stressed,75,92,Timer,13,blue,incongruent,b,Green,b,1,1.3576669
P18,25,Male,NoTimer,Stressed,75,92,Timer,14,red,incongruent,r,Blue,r,1,3.0485089
P18,25,Male,NoTimer,Stressed,75,92,Timer,15,yellow,incongruent,y,Green,g,0,1.0287542
P18,25,Male,NoTimer,Stressed,75,92,Timer,16,red,congruent,r,Red,r,1,0.9681265
P18,25,Male,NoTimer,Stressed,75,92,Timer,17,red,incongruent,r,Yellow,r,1,1.078277
P18,25,Male,NoTimer,Stressed,75,92,Timer,18,red,incongruent,r,Green,r,1,0.832717
P18,25,Male,NoTimer,Stressed,75,92,Timer,19,blue,incongruent,b,Red,b,1,1.0170291
P18,25,Male,NoTimer,Stressed,75,92,Timer,20,green,incongruent,g,Yellow,y,0,1.2206032
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,1,green,incongruent,g,Blue,g,1,2.890867
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,2,green,congruent,g,Green,g,1,2.8097049
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,3,green,incongruent,g,Yellow,g,1,4.6555863
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,4,yellow,congruent,y,Yellow,y,1,1.8580579
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,5,blue,incongruent,b,Green,b,1,6.2427127
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,6,yellow,incongruent,y,Blue,y,1,1.9275644
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,7,yellow,congruent,y,Yellow,y,1,1.4639871
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,8,blue,congruent,b,Blue,b,1,1.4105875
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,9,blue,incongruent,b,Yellow,b,1,1.5689643
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,10,red,incongruent,r,Green,r,1,2.8712331
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,11,yellow,incongruent,y,Green,y,1,1.9838073
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,12,red,congruent,r,Red,r,1,2.5106784
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,13,green,incongruent,g,Red,g,1,1.4664295
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,14,red,congruent,r,Red,r,1,1.4738569
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,15,blue,congruent,b,Blue,b,1,1.3165016
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,16,red,incongruent,r,Yellow,r,1,2.082519
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,17,red,incongruent,r,Blue,r,1,1.9594855
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,18,yellow,incongruent,y,Red,y,1,1.6790002
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,19,green,congruent,g,Green,g,1,1.9960111
P19,21,Male,Unsure,Stressed,47.5,40,NoTimer,20,blue,incongruent,b,Red,b,1,1.7271845
P19,21,Male,Unsure,Stressed,47.5,40,Timer,1,blue,congruent,b,Blue,b,1,0.7491894
P19,21,Male,Unsure,Stressed,47.5,40,Timer,2,red,congruent,r,Red,r,1,1.0044107
P19,21,Male,Unsure,Stressed,47.5,40,Timer,3,green,congruent,g,Green,g,1,1.0837367
P19,21,Male,Unsure,Stressed,47.5,40,Timer,4,green,incongruent,g,Red,r,0,1.6591069
P19,21,Male,Unsure,Stressed,47.5,40,Timer,5,red,congruent,r,Red,r,1,1.4382418
P19,21,Male,Unsure,Stressed,47.5,40,Timer,6,red,incongruent,r,Blue,b,0,3.1126073
P19,21,Male,Unsure,Stressed,47.5,40,Timer,7,green,incongruent,g,Yellow,g,1,2.1774398
P19,21,Male,Unsure,Stressed,47.5,40,Timer,8,blue,incongruent,b,Green,b,1,1.7633401
P19,21,Male,Unsure,Stressed,47.5,40,Timer,9,yellow,incongruent,y,Green,y,1,0.9711614
P19,21,Male,Unsure,Stressed,47.5,40,Timer,10,red,incongruent,r,Green,r,1,1.008139
P19,21,Male,Unsure,Stressed,47.5,40,Timer,11,yellow,incongruent,y,Blue,y,1,1.5995563
P19,21,Male,Unsure,Stressed,47.5,40,Timer,12,blue,incongruent,b,Yellow,y,0,1.4551099
P19,21,Male,Unsure,Stressed,47.5,40,Timer,13,yellow,incongruent,y,Red,r,0,2.4533782
P19,21,Male,Unsure,Stressed,47.5,40,Timer,14,red,incongruent,r,Yellow,r,1,2.085548
P19,21,Male,Unsure,Stressed,47.5,40,Timer,15,yellow,congruent,y,Yellow,y,1,0.8338133
P19,21,Male,Unsure,Stressed,47.5,40,Timer,16,blue,congruent,b,Blue,b,1,2.1717512
P19,21,Male,Unsure,Stressed,47.5,40,Timer,17,green,incongruent,g,Blue,b,0,1.7044089
P19,21,Male,Unsure,Stressed,47.5,40,Timer,18,blue,incongruent,b,Red,r,0,2.552393
P19,21,Male,Unsure,Stressed,47.5,40,Timer,19,yellow,congruent,y,Yellow,y,1,1.0445905
P19,21,Male,Unsure,Stressed,47.5,40,Timer,20,green,congruent,g,Green,g,1,1.0391766
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,1,red,incongruent,r,Green,r,1,1.8226186
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,2,blue,incongruent,b,Yellow,b,1,0.8440964
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,3,green,incongruent,g,Red,g,1,1.1010954
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,4,yellow,incongruent,y,Green,y,1,0.8788953
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,5,green,incongruent,g,Yellow,g,1,1.0367785
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,6,blue,congruent,b,Blue,b,1,0.8781073
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,7,yellow,incongruent,y,Red,y,1,0.9366415
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,8,blue,congruent,b,Blue,b,1,0.9667498
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,9,yellow,congruent,y,Yellow,y,1,0.7295084
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,10,red,congruent,r,Red,r,1,0.8778915
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,11,red,congruent,r,Red,r,1,1.5134958
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,12,blue,incongruent,b,Red,b,1,0.9348178
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,13,red,incongruent,r,Blue,r,1,2.1565261
P20,20,Female,NoTimer,Stressed,87.5,72.5,NoTimer,14,blue,incongruent,b,Green,g,0,0.9914441
